"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0.726261327659005","1.05734628467475","1.05661351650234","1.36516429459831","1.41702084380355","1.52876981125626","1.66389392823755","1.55810505303277","1.56002330064426","1.39325399323307","1.39403704713661","1.31712774948772","1.26840838995256","1.80293513228733","2.05747755989113","2.700694849444","2.10504952296956","2.79985063738585","2.94361767222754","2.08131030990559","2.1868841903382","2.23399222702143","1.8365328656929","2.10029354456427","2.22463350482706","2.2920181605284","2.34957529556955","2.45167664543778","2.32152254550219","2.45966723349498","2.28811167229553","2.50964538189884","2.60489634409284","2.59333159360834","2.40864587303125","2.40336637436725","2.39325615655846","2.43185663961613","2.42020104932077","2.5049351399906","2.62405505855032","2.55814702107479","2.76334286724056","2.58483109207052","","","","","","","","","",
"Afghanistan","AFG","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Western and Central","AFW","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","1.08448090786791","1.11901412664756","1.21443834792022","1.29187116682804","1.33737739010235","1.38487533949034","1.3531890700527","1.11584949313705","1.41319859418096","1.45806610919115","1.48126737872279","1.42851953386974","0.993784622798","0.929081802938489","1.23168384240069","1.41165147021312","1.34786015225514","1.44116977505516","1.50434555732125","1.14393349106858","1.21344889437819","1.20018427259124","1.20936542673336","1.13923689408575","1.24021132680937","1.22533373089606","1.16704426401436","0.915970191111529","1.00863258260621","1.03928404277059","0.983827779943254","0.970337584617454","0.862663853288765","0.931576548449471","0.92415755811999","0.837738549227517","0.799719597752703","0.894147544329085","0.857032448736112","0.83869769852757","0.853197011825129","0.855089130244457","0.814806401540957","0.83419708268076","","","","","","","","","",
"Angola","AGO","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","1.35116605916565","1.41064579258248","1.69472978835487","1.74859337383873","1.98256988619515","0.903806309259497","0.916739309108117","1.02803784867323","1.06582192891216","1.12139734392974","1.11404614724437","1.1977335189696","1.06744615633057","1.09858951359899","1.20808494709243","1.19432920464363","1.16616756129073","1.12066406307365","1.11030859523597","0.742241766154085","0.738678206207428","0.802165961523255","0.82062393164573","0.813644213103175","0.818385322071139","0.816588672310686","0.950384074883264","1.09597529328829","0.880334960075739","0.873405083422169","0.933955926843142","1.00205331935022","1.02834621251151","1.17859321777103","1.60962521879031","2.06296853414897","1.77695738478429","2.14597187989868","1.94943331072076","2.2507551575993","2.35230222680668","2.01780152844807","2.54660688169104","2.54884001929019","","","","","","","","","",
"Albania","ALB","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","3.50444575618605","3.98633521370928","5.53273763822282","6.1230313057775","6.91916245952089","7.45971570904735","8.14872719207006","7.9567283505864","10.2637591614659","8.25965463118542","9.72700960277978","9.98508275079277","9.67546752161423","7.96470500322404","6.74108181151762","11.9867517847337","10.1345385495896","8.66995851177501","9.14789279975118","4.67639216416947","5.39955647786023","8.46805336207741","10.012654626878","10.6865738774824","12.3119277848862","16.0252893994925","14.3723174429082","13.8752952677749","20.2364797426568","19.6776985819479","18.2950697995059","17.9367848951218","18.7811504312036","20.6821147015307","20.332063632114","14.0064471401355","15.5496318593345","19.2688176765408","21.8750151944777","23.2821918775617","22.1093361945263","25.419173756688","26.0687850119228","24.5480502099359","","","","","","","","","",
"Andorra","AND","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","1.39991937624746","1.42345737153683","1.24094066506683","1.38793939022939","1.37205327679939","1.4423313326057","1.50783251522931","1.38661971279844","1.24447584762432","1.11138126552984","0.970610028719355","0.874438681612932","0.750300966099109","0.759656925413816","0.693671440887744","0.660358566753548","0.689413517186445","0.635368371065828","0.642140751459732","0.597810619391442","0.527419315569042","0.460234843625702","0.43285338724164","0.424850356436336","0.409780730896228","0.443233148385724","0.442064277504391","0.442780641174793","0.465493774509011","0.424140907963244","0.428035136583491","0.362556600079665","0.396425896108443","0.390466660871197","0.445672921671385","0.423073457444931","0.423763487521855","0.35060382865555","0.358836227042128","0.434215320690653","0.416437985199475","0.396857461674712","0.446660790599733","0.414413209361359","","","","","","","","","",
"United Arab Emirates","ARE","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025763191848601","0.0969070800104919","","","","","","","","","",
"Argentina","ARG","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0.394625116986417","0.378243268463529","0.723501020663461","1.93473589630374","3.07011219007891","2.96125082241881","2.41597641955389","3.6517794276278","3.93754544001531","4.57346438177371","4.89051660889318","4.87040499457247","5.90908913758431","6.73856819925394","7.92815713940707","7.51189638067433","7.70067170787058","5.86005651698543","5.22107569618403","6.77368872524198","6.57284122614003","6.3861900099728","7.25755157649629","7.61062665801599","6.93659449501589","6.43294014586171","7.23890502852492","6.7607909276878","5.71230677368965","6.0313990866804","7.74526183010186","7.41157902841799","7.42549695428083","6.43983830099847","6.42423543130273","6.77059104688404","5.77486785614744","5.42888057039713","6.18534160257561","5.68326959017728","5.85903880132898","5.57056095371141","5.67143015652958","5.50150364266138","","","","","","","","","",
